name,descrizione,colori,image_url,marca
Cicogna in PVC per Grondaia 145,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Marrone",/images/first_corporation_prodotti/CicognainPVCperGrondaia145.webp,First Corporation
Cicogna in PVC per Grondaia Cupraelite 100,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/CicognainPVCperGrondaiaCupraelite100.webp,First Corporation
Cicogna in PVC per Grondaia Cupraelite 133,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/CicognainPVCperGrondaiaCupraelite133.webp,First Corporation
Cicogna in PVC per Grondaia Cupraelite 145,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/CicognainPVCperGrondaiaCupraelite145.webp,First Corporation
Cicogna in PVC per Grondaia Effetto Metallizzato 125,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Effetto Acciaio, Effetto Ramato, Ramato Antico",/images/first_corporation_prodotti/CicognainPVCperGrondaiaEffettoMetallizzato125.webp,First Corporation
Cicogna in PVC per Grondaia Modello Best,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Marrone, Sabbia",/images/first_corporation_prodotti/CicognainPVCperGrondaiaModelloBest.webp,First Corporation
Cicogna in PVC per Grondaia Modello Best Cupraelite,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/CicognainPVCperGrondaiaModelloBestCupraelite.webp,First Corporation
Cicogna verniciata per Grondaia 100×110,Cicogna doppia verniciata Materiale: LAMIERA VERNICIATA.,"Grigio, Marrone",/images/first_corporation_prodotti/CicognaverniciataperGrondaia100110.webp,First Corporation
Cicogna verniciata per Grondaia 145, Materiale: LAMIERA VERNICIATA.,"Grigio, Marrone",/images/first_corporation_prodotti/CicognaverniciataperGrondaia145.webp,First Corporation
Cicogna verniciata per Grondaia Cupraelite 145,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: LAMIERA VERNICIATA.,N/A,/images/first_corporation_prodotti/CicognaverniciataperGrondaiaCupraelite145.webp,First Corporation
Adattatore da ovale a tondo,Accessorio indicato per innesto in pozzetti pluviali Materiale: PVC.,"Effetto Ramato, Marrone, Sabbia",/images/first_corporation_prodotti/Adattatoredaovaleatondo.webp,First Corporation
Adattatore per Tubo Pluviale modello Best,Accessorio indicato per innesto in pozzetti pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/AdattatoreperTuboPluvialemodelloBest.webp,First Corporation
Angolare esterno per Grondaia 100×110,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Marrone",/images/first_corporation_prodotti/AngolareesternoperGrondaia100110.webp,First Corporation
Angolare esterno per Grondaia 116,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Marrone, Sabbia",/images/first_corporation_prodotti/AngolareesternoperGrondaia116.webp,First Corporation
Angolare esterno per Grondaia 125,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Sabbia",/images/first_corporation_prodotti/AngolareesternoperGrondaia125.webp,First Corporation
Angolare esterno per Grondaia 145,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Marrone",/images/first_corporation_prodotti/AngolareesternoperGrondaia145.webp,First Corporation
Angolare esterno per Grondaia Cupraelite 145,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/AngolareesternoperGrondaiaCupraelite145.webp,First Corporation
Angolare interno per Grondaia G2,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/AngolareinternoperGrondaiaG2.webp,First Corporation
Angolare esterno per Grondaia G86,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/AngolareesternoperGrondaiaG86.webp,First Corporation
Angolare esterno per Grondaia Modello Best,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Marrone, Sabbia",/images/first_corporation_prodotti/AngolareesternoperGrondaiaModelloBest.webp,First Corporation
Angolare esterno per Grondaia Modello Best Cupraelite,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/AngolareesternoperGrondaiaModelloBestCupraelite.webp,First Corporation
Angolare interno per Grondaia 100×110,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Marrone",/images/first_corporation_prodotti/AngolareinternoperGrondaia100110.webp,First Corporation
Angolare interno per Grondaia 125,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Sabbia",/images/first_corporation_prodotti/AngolareinternoperGrondaia125.webp,First Corporation
Angolare interno per Grondaia 145,Completo di guarnizione Materiale: PVC.,"Grigio, Marrone",/images/first_corporation_prodotti/AngolareinternoperGrondaia145.webp,First Corporation
Angolare interno per Grondaia Cupraelite 145,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/AngolareinternoperGrondaiaCupraelite145.webp,First Corporation
Angolare interno per Grondaia G2,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/AngolareinternoperGrondaiaG2.webp,First Corporation
Angolare interno per Grondaia G86,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/AngolareinternoperGrondaiaG86.webp,First Corporation
Angolare interno per Grondaia Modello Best,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Marrone, Sabbia",/images/first_corporation_prodotti/AngolareinternoperGrondaiaModelloBest.webp,First Corporation
Angolare interno per Grondaia Modello Best Cupraelite,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/AngolareinternoperGrondaiaModelloBestCupraelite.webp,First Corporation
Angolare per Grondaia Cupraelite 100,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/AngolareperGrondaiaCupraelite100.webp,First Corporation
Angolare per Grondaia 100,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Marrone",/images/first_corporation_prodotti/AngolareperGrondaia100.webp,First Corporation
Angolare Unico per Grondaia 125,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Bianco, Grigio, Marrone, Sabbia",/images/first_corporation_prodotti/AngolareUnicoperGrondaia125.webp,First Corporation
Angolare Unico per Grondaia 133,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Grigio, Sabbia",/images/first_corporation_prodotti/AngolareUnicoperGrondaia133.webp,First Corporation
Angolare Unico per Grondaia Cupraelite 133,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/AngolareUnicoperGrondaiaCupraelite133.webp,First Corporation
Angolare Unico per Grondaia Effetto Metallizzato 125,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,"Effetto Acciaio, Effetto Ramato, Ramato Antico",/images/first_corporation_prodotti/AngolareUnicoperGrondaiaEffettoMetallizzato125.webp,First Corporation
Bocchello piano per Grondaia G86,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/BocchellopianoperGrondaiaG86.webp,First Corporation
Collarino a lira Ø 50 mm per tubo pluviale,Viene utilizzato per il fissaggio dei tubi pluviali Materiale: PVC.,"Grigio, Marrone, Sabbia",/images/first_corporation_prodotti/CollarinoaliraØ50mmpertubopluviale.webp,First Corporation
Collarino Ø 80 mm in PVC per Tubo Terminale antiurto Dauphin,Viene utilizzato per il fissaggio dei tubi pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/CollarinoØ80mminPVCperTuboTerminaleantiurtoDauphin.webp,First Corporation
Collarino ovale,Viene utilizzato per il fissaggio dei tubi pluviali Materiale: PVC.,"Marrone, Sabbia",/images/first_corporation_prodotti/Collarinoovale.webp,First Corporation
Collarino ovale 92x57mm per Tubo Pluviale Modello Best,Viene utilizzato per il fissaggio dei tubi pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/Collarinoovale92x57mmperTuboPluvialeModelloBest.webp,First Corporation
Collarino quadro per Tubo Pluviale,Viene utilizzato per il fissaggio dei tubi pluviali Materiale: PVC.,"Grigio, Marrone",/images/first_corporation_prodotti/CollarinoquadroperTuboPluviale.webp,First Corporation
Collarino tondo,Viene utilizzato per il fissaggio dei tubi pluviali Materiale: PVC.,"Bianco, Grigio, Marrone, Sabbia",/images/first_corporation_prodotti/Collarinotondo.webp,First Corporation
Collarino tondo Effetto Metallizzato,Viene utilizzato per il fissaggio dei tubi pluviali Materiale: PVC.,"Effetto Acciaio, Effetto Ramato, Effetto Ramato Antico",/images/first_corporation_prodotti/CollarinotondoEffettoMetallizzato.webp,First Corporation
Convogliatore Ø 80 mm Effetto Metallizzato,"Indicato per collegarsi al tubo pluviale, consente l’incanalamento dello scolo dell’acqua direttamente al suolo. Materiale: PVC.",N/A,/images/first_corporation_prodotti/ConvogliatoreØ80mmEffettoMetallizzato.webp,First Corporation
Convogliatore Ø 80 mm PVC,"Indicato per collegarsi al tubo pluviale, consente l’incanalamento dello scolo dell’acqua direttamente al suolo. Materiale: PVC.","Bianco, Grigio, Marrone, Sabbia",/images/first_corporation_prodotti/ConvogliatoreØ80mmPVC.webp,First Corporation
Coprigiunto per Grondaia G2,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/CoprigiuntoperGrondaiaG2.webp,First Corporation
Coprigiunto per Grondaia G86,Accessorio facente parte del sistema gronda che consente lo smaltimento delle acque pluviali Materiale: PVC.,N/A,/images/first_corporation_prodotti/CoprigiuntoperGrondaiaG86.webp,First Corporation
Curva 45°,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo ed è progettata per collegarsi al tubo pluviale Materiale: PVC.,"Bianco, Grigio, Marrone, Sabbia",/images/first_corporation_prodotti/Curva45.webp,First Corporation
Curva 45° Effetto Metallizzato,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo ed è progettata per collegarsi al tubo pluviale Materiale: PVC.,"Effetto Acciaio, Effetto Ramato, Effetto Ramato Antico",/images/first_corporation_prodotti/Curva45EffettoMetallizzato.webp,First Corporation
Curva 45° per Tubo Terminale antiurto Dauphin,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo ed è progettata per collegarsi al tubo pluviale Materiale: PVC anti-urto.,N/A,/images/first_corporation_prodotti/Curva45perTuboTerminaleantiurtoDauphin.webp,First Corporation
Curva 67°30′,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo ed è progettata per collegarsi al tubo pluviale Materiale: PVC.,"Bianco, Grigio, Marrone, Sabbia",/images/first_corporation_prodotti/Curva6730.webp,First Corporation
Curva 67°30′ Effetto Metallizzato,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo ed è progettata per collegarsi al tubo pluviale Materiale: PVC.,"Effetto Acciaio, Effetto Ramato, Effetto Ramato Antico",/images/first_corporation_prodotti/Curva6730EffettoMetallizzato.webp,First Corporation
Curva ovale 67°30′ Effetto Metallizzato,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo ed è progettata per collegarsi al tubo pluviale Materiale: PVC.,N/A,/images/first_corporation_prodotti/Curvaovale6730EffettoMetallizzato.webp,First Corporation
Curva 87°30′,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo ed è progettata per collegarsi al tubo pluviali Materiale: PVC.,"Bianco, Grigio, Marrone, Sabbia",/images/first_corporation_prodotti/Curva8730.webp,First Corporation
Curva 87°30′ Effetto Metallizzato,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo ed è progettata per collegarsi al tubo pluviale Materiale: PVC.,"Effetto Acciaio, Effetto Ramato, Effetto Ramato Antico",/images/first_corporation_prodotti/Curva8730EffettoMetallizzato.webp,First Corporation
Curva ovale 87°30′,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo ed è progettata per collegarsi al tubo pluviale Materiale: PVC.,N/A,/images/first_corporation_prodotti/Curvaovale8730.webp,First Corporation
Curva ovale 67°30′,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo ed è progettata per collegarsi al tubo pluviale Materiale: PVC.,"Marrone, Sabbia",/images/first_corporation_prodotti/Curvaovale6730.webp,First Corporation
Curva ovale 87°30′,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo ed è progettata per collegarsi al tubo pluviale Materiale: PVC.,"Marrone, Sabbia",/images/first_corporation_prodotti/Curvaovale8730.webp,First Corporation
Curva quadra 67°30′,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo ed è progettata per collegarsi al tubo pluviale Materiale: PVC.,"Grigio, Marrone",/images/first_corporation_prodotti/Curvaquadra6730.webp,First Corporation
Curva quadra 87°30′,Consente l’incanalamento dello scolo dell’acqua direttamente al suolo ed è progettata per collegarsi al tubo pluviale Materiale: PVC.,"Grigio, Marrone",/images/first_corporation_prodotti/Curvaquadra8730.webp,First Corporation
