name,brand,description,image_url,category,product_url
25899 – BATTERIA LI – ION 20V 4.A+CARICAT. 4.A,Hyundai,Descrizione non trovata,/images/hyundai_prodotti/25899BATTERIALIION20V4ACARICAT4A.webp,POWER TOOLS,https://www.vincoasti.com/prodotto/25899-batteria-li-ion-20v-4-acaricat-4-a/
25878 – AVVIT. A IMPULSI 250 Nm,Hyundai,"Chiave a percussione a batteria 20V Max con mandrino da 1/2″ e coppia massima di 250 Nm. Velocità variabile fino a 2900 giri/min e 3000 colpi/min. Dotata di LED, impugnatura soft-touch, inversione di marcia e scatola ingranaggi in metallo. Inclusa clip da cintura.",/images/hyundai_prodotti/25878AVVITAIMPULSI250Nm.webp,POWER TOOLS,https://www.vincoasti.com/prodotto/25878-avvit-a-impulsi-250-nm/
25894 – BATTERIA LI – ION 20V 2.Ah,Hyundai,"Batteria al litio 20V Max – 2,0Ah con design compatto e leggero. Dotata di inserimento scorrevole, indicatore LED a 5 livelli per il controllo della carica e protezione delle celle a 360° contro urti e vibrazioni. Ideale per garantire autonomia e sicurezza negli utensili a batteria della stessa linea.",/images/hyundai_prodotti/25894BATTERIALIION20V2Ah.webp,POWER TOOLS,https://www.vincoasti.com/prodotto/25894-batteria-li-ion-20v-2-ah/
"25883 – LEVIGATRICE ORBITALE, 125mm",Hyundai,"Levigatrice orbitale a batteria 20V Max con controllo della velocità variabile (3000–11000 giri/min) e diametro orbitale da 2,5 mm. Base da 125 mm con sistema a ganci e anelli, sistema frenante e impugnatura soft-touch. Raccoglipolvere integrato e adattabile anche al tampone di lucidatura da 6”. Dotata di 3 carte abrasive, sacchetto e adattatore per aspirazione.",/images/hyundai_prodotti/25883LEVIGATRICEORBITALE125mm.webp,POWER TOOLS,https://www.vincoasti.com/prodotto/25883-levigatrice-orbitale-125mm/
25897 – CARICABATTERIE VELOCE 4.0Ah,Hyundai,"Caricabatteria rapido per batterie al litio da 20V, con ingresso 100–240V e uscita a 4,0A. Potenza di 95W, dotato di indicatore di carica LED e predisposizione per il montaggio a parete. Ideale per ricariche veloci e sicure in ambito domestico o professionale.",/images/hyundai_prodotti/25897CARICABATTERIEVELOCE40Ah.webp,POWER TOOLS,https://www.vincoasti.com/prodotto/25897-caricabatterie-veloce-4-0ah/
"25880 – SEGA CIRCOLARE, 165mm",Hyundai,"Sega circolare a batteria 20V Max con lama da 165 mm, velocità a vuoto fino a 4500 giri/min e profondità di taglio fino a 55 mm (a 90°) e 36 mm (a 45°). Lama inclinabile fino a 50°, base in acciaio, impugnatura soft-touch e interruttore di blocco. Inclusi lama da 24 denti, guida parallela, chiave esagonale e adattatore per aspirazione.",/images/hyundai_prodotti/25880SEGACIRCOLARE165mm.webp,POWER TOOLS,https://www.vincoasti.com/prodotto/25880-sega-circolare-165mm/
"25893 – LUCIDATRICE, 240mm",Hyundai,"Lucidatrice a batteria 20V Max con tampone da 250 mm e azione orbitale casuale per una finitura uniforme e senza segni. Velocità di 3000 giri/min, impugnatura rotonda soft-touch e interruttore di blocco per lavorare in continuità. Dotata di cuffia in lana e cuffia in spugna.",/images/hyundai_prodotti/25893LUCIDATRICE240mm.webp,POWER TOOLS,https://www.vincoasti.com/prodotto/25893-lucidatrice-240mm/
"25881 – SEGHETTO ALTERNATIVO, 80mm",Hyundai,"Seghetto alternativo a batteria 20V Max con velocità variabile fino a 2500 spm e funzione pendolo a 4 posizioni. Taglio preciso fino a 80 mm nel legno, 8 mm nell’acciaio e 20 mm nei tubi PVC. Angolo regolabile fino a 45°, cambio lama senza attrezzi, impugnatura soft-touch e convogliatore polveri. Inclusi lama per legno e chiave.",/images/hyundai_prodotti/25881SEGHETTOALTERNATIVO80mm.webp,POWER TOOLS,https://www.vincoasti.com/prodotto/25881-seghetto-alternativo-80mm/
25879 – KIT AVVIT. A IMPULSI 250 Nm,Hyundai,"Chiave a percussione a batteria 20V Max con mandrino da 1/2″ e coppia massima di 250 Nm. Velocità variabile fino a 2900 giri/min e 3000 colpi/min. Dotata di LED, impugnatura soft-touch, inversione di marcia e scatola ingranaggi in metallo. Fornita con 2 batterie da 2,0Ah, caricabatterie e clip da cintura.",/images/hyundai_prodotti/25879KITAVVITAIMPULSI250Nm.webp,POWER TOOLS,https://www.vincoasti.com/prodotto/25879-kit-avvit-a-impulsi-250-nm/
25895 – BATTERIA LI – ION 20V 4.Ah,Hyundai,"Batteria al litio 20V Max – 4,0Ah con inserimento scorrevole, compatta e leggera. Dotata di indicatore LED a 5 livelli per il controllo della carica, protezione delle celle a 360° contro urti e vibrazioni e sistema di dissipazione del calore per un uso sicuro e prolungato. Ideale per alimentare utensili ad alte prestazioni.",/images/hyundai_prodotti/25895BATTERIALIION20V4Ah.webp,POWER TOOLS,https://www.vincoasti.com/prodotto/25895-batteria-li-ion-20v-4-ah/
25892 – CHIAVE A CRICCHETTO 3/8″,Hyundai,"Chiave a cricchetto a batteria 20V Max con coppia massima di 47 Nm, mandrino quadrato da 3/8″ e velocità variabile fino a 240 giri/min. Compatta e leggera (0,8 kg), perfetta per spazi ristretti. Funzione inversione di marcia, LED integrato, interruttore di blocco e possibilità di utilizzo anche come cricchetto manuale.",/images/hyundai_prodotti/25892CHIAVEACRICCHETTO38.webp,POWER TOOLS,https://www.vincoasti.com/prodotto/25892-chiave-a-cricchetto-3-8/
"25882 – SEGA A GATTUCCIO, 100mm",Hyundai,"Sega alternativa a batteria 20V Max con corsa lama da 20 mm e velocità variabile fino a 3000 spm. Taglio preciso fino a 100 mm nel legno e 10 mm nell’acciaio. Dotata di impugnatura soft-touch, interruttore di blocco, cambio lama e regolazione piano senza attrezzi. In dotazione: lama per legno, chiave e convogliatore polveri.",/images/hyundai_prodotti/25882SEGAAGATTUCCIO100mm.webp,POWER TOOLS,https://www.vincoasti.com/prodotto/25882-sega-a-gattuccio-100mm/
"25886 – PISTOLA TERMICA, 200Lt/550°C",Hyundai,"Pistola termica a batteria 20V Max con doppia regolazione di temperatura (350°C e 550°C) e flusso d’aria fino a 200 L/min. Leggera e maneggevole (0,6 kg), con raffreddamento automatico post-spegnimento, interruttore di blocco per uso continuo e gancio retrattile. Fornita con 3 ugelli: deflettore, concentratore e piatto.",/images/hyundai_prodotti/25886PISTOLATERMICA200Lt550C.webp,POWER TOOLS,https://www.vincoasti.com/prodotto/25886-pistola-termica-200lt-550c/
25885 – ASPIRAPOLVERE 10LT,Hyundai,"Aspirapolvere a batteria 20V Max per uso secco e umido con funzione soffiaggio e serbatoio da 10 L. Potente aspirazione a 10 kPa, flusso d’aria massimo 15L/s (32 CFM). Dotato di filtro HEPA lavabile, tubo telescopico da 2 m, portagomma, maniglia e vano accessori integrato. Fornito con bocchetta larga, utensile per fessure e tracolla.",/images/hyundai_prodotti/25885ASPIRAPOLVERE10LT.webp,POWER TOOLS,https://www.vincoasti.com/prodotto/25885-aspirapolvere-10lt/
25884 – TAGLIERINA MULTIFUNZIONE,Hyundai,"Taglierina multifunzione a batteria 20V Max con velocità regolabile da 5000 a 20000 oscillazioni/min e angolo di oscillazione di 3°. Ideale per taglio, raschiatura, levigatura e molto altro. Dotata di luce LED, cambio lama senza attrezzi, scatola ingranaggi in alluminio e impugnatura compatta. Completa di lame, platorello e carte abrasive (grana 60/80/120).",/images/hyundai_prodotti/25884TAGLIERINAMULTIFUNZIONE.webp,POWER TOOLS,https://www.vincoasti.com/prodotto/25884-taglierina-multifunzione/
25898 – BATTERIA 2 Ah + CARICATORE 20V,Hyundai,"Caricabatteria per batterie al litio 20V, con potenza di 95W e corrente in uscita da 4,0A. Dotato di indicatore LED per il controllo della carica e predisposizione per il montaggio a parete. Progettato per garantire ricariche rapide, sicure e compatibili con gli utensili della stessa linea.",/images/hyundai_prodotti/25898BATTERIA2AhCARICATORE20V.webp,POWER TOOLS,https://www.vincoasti.com/prodotto/25898-batteria-2-ah-caricatore-20v/
25896 – CARICABATTERIE 20V,Hyundai,"Caricabatteria compatto per batterie al litio, con tensione di ingresso 100–240V e corrente in uscita da 2,0A. Potenza di 55W, dotato di indicatore di carica LED e fori per il montaggio a parete. Ideale per una ricarica sicura ed efficiente degli utensili a batteria da 20V.",/images/hyundai_prodotti/25896CARICABATTERIE20V.webp,POWER TOOLS,https://www.vincoasti.com/prodotto/25896-caricabatterie-20v/
45151 – SALDATRICE HYUNDAI MMA-140,Hyundai,"La saldatrice inverter Hyundai ricava corrente di tipo continuo da uncircuito elettronico. Quest’ultimo, a sua volta, è dotato di un potenziometro in grado di regolare l’amperaggio. Inoltre, con questo tipo di saldatrice non c’è bisogno di innescare l’elettrodo come nelle saldatrici ad arco normali. Un altro aspetto importante della saldatrice inverter è quello di consentire la fusione di vari materiali, non solo leghe e metalli, ma anche materiali di tipo plastico che una volta fusi possono essere collegati senza alcun problema alla corrente elettrica di casa. Adatta per saldare con elettrodo vari tipi di materiali, sia in ambito domestico che professionale. Con maniglia regolabile molto utile per trasportarla ovunque.",/images/hyundai_prodotti/45151SALDATRICEHYUNDAIMMA-140.webp,SALDATRICI,https://www.vincoasti.com/prodotto/45151-saldatrice-hyundai-mma-140/
45141 – SALDATRICE HYUNDAI MMA-200,Hyundai,"La saldatrice inverter Hyundai ricava corrente di tipo continuo da uncircuito elettronico. Quest’ultimo, a sua volta, è dotato di un potenziometro in grado di regolare l’amperaggio. Inoltre, con questo tipo di saldatrice non c’è bisogno di innescare l’elettrodo come nelle saldatrici ad arco normali. Un altro aspetto importante della saldatrice inverter è quello di consentire la fusione di vari materiali, non solo leghe e metalli, ma anche materiali di tipo plastico che una volta fusi possono essere collegati senza alcun problema alla corrente elettrica di casa. Adatta per saldare con elettrodo vari tipi di materiali, sia in ambito domestico che professionale. Con maniglia regolabile molto utile per trasportarla ovunque.",/images/hyundai_prodotti/45141SALDATRICEHYUNDAIMMA-200.webp,SALDATRICI,https://www.vincoasti.com/prodotto/45141-saldatrice-hyundai-mma-200/
45171 – SALDATRICE HYUNDAI MMA-200,Hyundai,"La saldatrice inverter Hyundai ricava corrente di tipo continuo da uncircuito elettronico. Quest’ultimo, a sua volta, è dotato di un potenziometro in grado di regolare l’amperaggio. Inoltre, con questo tipo di saldatrice non c’è bisogno di innescare l’elettrodo come nelle saldatrici ad arco normali. Un altro aspetto importante della saldatrice inverter è quello di consentire la fusione di vari materiali, non solo leghe e metalli, ma anche materiali di tipo plastico che una volta fusi possono essere collegati senza alcun problema alla corrente elettrica di casa. Adatta per saldare con elettrodo vari tipi di materiali, sia in ambito domestico che professionale. Con maniglia regolabile molto utile per trasportarla ovunque.",/images/hyundai_prodotti/45171SALDATRICEHYUNDAIMMA-200.webp,SALDATRICI,https://www.vincoasti.com/prodotto/45171-saldatrice-hyundai-mma-200/
45121 – SALDATRICE HYUNDAI MMA-160,Hyundai,"La saldatrice inverter Hyundai ricava corrente di tipo continuo da uncircuito elettronico. Quest’ultimo, a sua volta, è dotato di un potenziometro in grado di regolare l’amperaggio. Inoltre, con questo tipo di saldatrice non c’è bisogno di innescare l’elettrodo come nelle saldatrici ad arco normali. Un altro aspetto importante della saldatrice inverter è quello di consentire la fusione di vari materiali, non solo leghe e metalli, ma anche materiali di tipo plastico che una volta fusi possono essere collegati senza alcun problema alla corrente elettrica di casa. Adatta per saldare con elettrodo vari tipi di materiali, sia in ambito domestico che professionale. Con maniglia regolabile molto utile per trasportarla ovunque.",/images/hyundai_prodotti/45121SALDATRICEHYUNDAIMMA-160.webp,SALDATRICI,https://www.vincoasti.com/prodotto/45121-saldatrice-hyundai-mma-160/
45161 – SALDATRICE HYUNDAI MMA-160,Hyundai,"La saldatrice inverter Hyundai ricava corrente di tipo continuo da uncircuito elettronico. Quest’ultimo, a sua volta, è dotato di un potenziometro in grado di regolare l’amperaggio. Inoltre, con questo tipo di saldatrice non c’è bisogno di innescare l’elettrodo come nelle saldatrici ad arco normali. Un altro aspetto importante della saldatrice inverter è quello di consentire la fusione di vari materiali, non solo leghe e metalli, ma anche materiali di tipo plastico che una volta fusi possono essere collegati senza alcun problema alla corrente elettrica di casa. Adatta per saldare con elettrodo vari tipi di materiali, sia in ambito domestico che professionale. Con maniglia regolabile molto utile per trasportarla ovunque.",/images/hyundai_prodotti/45161SALDATRICEHYUNDAIMMA-160.webp,SALDATRICI,https://www.vincoasti.com/prodotto/45161-saldatrice-hyundai-mma-160/
45101 – SALDATRICE HYUNDAI MMA-120,Hyundai,"La saldatrice inverter Hyundai ricava corrente di tipo continuo da uncircuito elettronico. Quest’ultimo, a sua volta, è dotato di un potenziometro in grado di regolare l’amperaggio. Inoltre, con questo tipo di saldatrice non c’è bisogno di innescare l’elettrodo come nelle saldatrici ad arco normali. Un altro aspetto importante della saldatrice inverter è quello di consentire la fusione di vari materiali, non solo leghe e metalli, ma anche materiali di tipo plastico che una volta fusi possono essere collegati senza alcun problema alla corrente elettrica di casa. Adatta per saldare con elettrodo vari tipi di materiali, sia in ambito domestico che professionale. Con maniglia regolabile molto utile per trasportarla ovunque.",/images/hyundai_prodotti/45101SALDATRICEHYUNDAIMMA-120.webp,SALDATRICI,https://www.vincoasti.com/prodotto/45101-saldatrice-hyundai-mma-120/
45180 – MASCHERA PER SALDATURA HYUNDAI,Hyundai,"La maschera per saldatura auto-oscurante solare è un prodotto high-tech con tecnologia di filtraggio spettrale, sensori fotoelettrici e tecnologia di controllo della luce a cristalli liquidi. Il filtro solare auto-oscurante (o ADF) applica la teoria del sensore fotoelettrico, che fa passare i cristalli liquidi dallo stato luminoso allo stato scuro non appena riceve l’arco di luce, cambiando dallo stato scuro a luminoso al termine della saldatura al fine di proteggere sia gli occhi che la pelle del viso dell’ utente dalla luce dell’arco, dagli schizzi e dalle radiazioni nocive di IR / UV.",/images/hyundai_prodotti/45180MASCHERAPERSALDATURAHYUNDAI.webp,SALDATRICI,https://www.vincoasti.com/prodotto/45180-maschera-per-saldatura-hyundai/
